per_sem;agente;mto_tot_ingresos_soles;cnt_alquileres_mean;cnt_alquileres_std;cnt_dias_alquilados_mean;cnt_dias_alquilados_std;mto_alquiler_soles_std;mto_conserje_soles_mean;mto_conserje_soles_min;mto_conserje_soles_max;mto_conserje_soles_sum;mto_conserje_soles_std;mto_adicionales_soles_mean;mto_adicionales_soles_std;mto_tot_bruto_ingresos_soles_mean;mto_tot_bruto_ingresos_soles_std;porc_mto_alq_mean;porc_mto_alq_max;porc_mto_alq_std;porc_mto_csje_mean;porc_mto_csje_min;porc_mto_csje_max;porc_mto_csje_std;porc_mto_ing_mean;porc_mto_ing_max;ratio_alq_mto_x_unid_mean;ratio_alq_mto_x_unid_std;ratio_csje_mto_x_unid_mean;ratio_csje_mto_x_unid_min;ratio_csje_mto_x_unid_max;ratio_csje_mto_x_unid_std;ratio_alq_mto_x_dia_std;ratio_csje_mto_x_dia_mean;ratio_csje_mto_x_dia_min;ratio_csje_mto_x_dia_max;ratio_csje_mto_x_dia_std
201921;AGENT - 010;0;1;1.732050808;1.666666667;2.886751346;749.4006494;0;0;0;0;0;2.566666667;4.445597073;435.2333333;753.8462465;0.333333333;1;0.577350269;0;0;0;0;0.331367593;0.99410278;144.2222222;249.8002165;0;0;0;0;149.8801299;0;0;0;0
201921;AGENT - 012;0;1.333333333;0.577350269;3.666666667;0.577350269;133.8207757;0;0;0;0;0;33.53666667;58.08721058;847.5366667;173.5966706;1;1;0;0;0;0;0;0.966550636;1;663.6666667;214.523503;0;0;0;0;3.175426481;0;0;0;0
201921;AGENT - 015;1771;3;2.645751311;13;7.937253933;2109.468698;0;0;0;0;0;44;76.21023553;3407.25;2085.673318;1;1;0;0;0;0;0;0.983673469;1;1337.263889;408.7172777;0;0;0;0;4.351939223;0;0;0;0
201921;AGENT - 018;1751.75;4.666666667;1.527525232;17.66666667;1.154700538;867.3812719;0;0;0;0;0;6268.078667;2028.576751;13097.39133;1727.037675;0.937469747;1;0.058221101;0;0;0;0;0.391282778;0.646436426;1296.013889;300.4941599;0;0;0;0;56.32754602;0;0;0;0
201921;AGENT - 027;0;0.333333333;0.577350269;0.333333333;0.577350269;104.9160909;0;0;0;0;0;0;0;60.57333333;104.9160909;0.333333333;1;0.577350269;0;0;0;0;0.333333333;1;60.57333333;104.9160909;0;0;0;0;104.9160909;0;0;0;0
201921;AGENT - 028;2233;3;1;11;2;452.1165042;0;0;0;0;0;1579.233333;66.36869242;4816.9;434.0012327;1;1;0;0;0;0;0;0.670217258;0.700186994;1132.083333;244.4614404;0;0;0;0;13.92969417;0;0;0;0
201921;AGENT - 029;0;0.333333333;0.577350269;0.333333333;0.577350269;412.8054425;0;0;0;0;0;0;0;238.3333333;412.8054425;0.333333333;1;0.577350269;0;0;0;0;0.333333333;1;238.3333333;412.8054425;0;0;0;0;127.0170592;0;0;0;0
201922;AGENT - 001;1925;1.666666667;1.154700538;2.333333333;2.309401077;603.4312996;0;0;0;0;0;202.0333333;268.7926772;803.3666667;868.3803909;1;1;0;0;0;0;0;0.809583718;1;312.8888889;104.3122094;0;0;0;0;11.64130577;0;0;0;0
201922;AGENT - 002;506;4.333333333;2.309401077;13;6.08276253;1578.503194;0;0;0;0;0;109.2666667;189.2554182;3434.933333;1766.704563;1;1;0;0;0;0;0;0.980005368;1;782.3968254;72.17238643;0;0;0;0;5.314558969;0;0;0;0
201922;AGENT - 004;0;0.333333333;0.577350269;0.333333333;0.577350269;139.7187651;0;0;0;0;0;0;0;80.66666667;139.7187651;0.333333333;1;0.577350269;0;0;0;0;0.333333333;1;80.66666667;139.7187651;0;0;0;0;139.7187651;0;0;0;0
201922;AGENT - 006;4290;2.666666667;1.154700538;7;3;709.5071059;0;0;0;0;0;132;228.6307066;1932.333333;746.4076188;1;1;0;0;0;0;0;0.94;1;749.8333333;439.116822;0;0;0;0;10.94833958;0;0;0;0
201922;AGENT - 010;0;1.333333333;1.527525232;2.333333333;2.516611478;654.2303366;0;0;0;0;0;2.566666667;4.445597073;603.9;658.3323097;0.666666667;1;0.577350269;0;0;0;0;0.664700927;1;312.8888889;273.4392749;0;0;0;0;148.0116662;0;0;0;0
201922;AGENT - 012;2035;1;1;2.333333333;2.081665999;466.8632919;0;0;0;0;0;33.53666667;58.08721058;554.2033333;509.6090698;0.666666667;1;0.577350269;0;0;0;0;0.633217303;1;370.3333333;337.3134052;0;0;0;0;128.6341712;0;0;0;0
201922;AGENT - 015;2299;1.666666667;0.577350269;8.666666667;1.527525232;403.2666612;0;0;0;0;0;73.33333333;67.21111019;2284.333333;470.4777713;1;1;0;0;0;0;0;0.971384683;1;1400.666667;327.4386711;0;0;0;0;1.712565519;0;0;0;0
201922;AGENT - 018;6872.25;4.666666667;1.527525232;16.66666667;2.516611478;664.275355;0;0;0;0;0;6858.162;1006.522437;13054.35133;1801.585142;0.903253678;1;0.088974392;0;0;0;0;0.33612537;0.480964201;1168.035;459.340894;0;0;0;0;10.60200161;0;0;0;0
201922;AGENT - 027;0;0.333333333;0.577350269;0.333333333;0.577350269;104.9160909;0;0;0;0;0;0;0;60.57333333;104.9160909;0.333333333;1;0.577350269;0;0;0;0;0.333333333;1;60.57333333;104.9160909;0;0;0;0;104.9160909;0;0;0;0
201922;AGENT - 028;4719;2.666666667;1.527525232;10.33333333;3.055050463;748.9699593;0;0;0;0;0;1535.233333;45.09105602;4582.233333;783.9229575;1;1;0;0;0;0;0;0.65882793;0.700186994;1408.916667;717.1140222;0;0;0;0;18.09115643;0;0;0;0
201922;AGENT - 029;0;0.333333333;0.577350269;0.333333333;0.577350269;412.8054425;0;0;0;0;0;0;0;238.3333333;412.8054425;0.333333333;1;0.577350269;0;0;0;0;0.333333333;1;238.3333333;412.8054425;0;0;0;0;127.0170592;0;0;0;0
201923;AGENT - 001;2376;2;1;3;2;517.0390056;0;0;0;0;0;169.0333333;292.7743215;946.3666667;785.5419806;1;1;0;0;0;0;0;0.906357912;1;360.5555556;86.94975135;0;0;0;0;3.691030168;0;0;0;0
201923;AGENT - 002;1969;3.333333333;3.511884584;10;10;2568.549072;0;0;0;0;0;109.2666667;189.2554182;2686.933333;2733.534601;0.666666667;1;0.577350269;0;0;0;0;0.646672034;1;533.0634921;466.3035622;0;0;0;0;149.0926138;0;0;0;0
201923;AGENT - 004;0;0.333333333;0.577350269;0.333333333;0.577350269;139.7187651;0;0;0;0;0;0;0;80.66666667;139.7187651;0.333333333;1;0.577350269;0;0;0;0;0.333333333;1;80.66666667;139.7187651;0;0;0;0;139.7187651;0;0;0;0
201923;AGENT - 006;3960;3.666666667;1.527525232;10.66666667;4.041451884;1075.377763;0;0;0;0;0;1139.6;1642.874213;3929.933333;2733.937383;0.988256549;1;0.020340253;0;0;0;0;0.797719789;1;829.4;403.4886368;0;0;0;0;5.235300842;0;0;0;0
201923;AGENT - 010;1122;1.333333333;1.527525232;2.333333333;2.516611478;654.2303366;0;0;0;0;0;2.566666667;4.445597073;603.9;658.3323097;0.666666667;1;0.577350269;0;0;0;0;0.664700927;1;312.8888889;273.4392749;0;0;0;0;148.0116662;0;0;0;0
201923;AGENT - 012;4785;0.333333333;0.577350269;1;1.732050808;381.0511777;0;0;0;0;0;0;0;220;381.0511777;0.333333333;1;0.577350269;0;0;0;0;0.333333333;1;220;381.0511777;0;0;0;0;127.0170592;0;0;0;0
201923;AGENT - 015;3916;1.666666667;0.577350269;8.666666667;1.527525232;403.2666612;0;0;0;0;0;73.33333333;67.21111019;2284.333333;470.4777713;1;1;0;0;0;0;0;0.971384683;1;1400.666667;327.4386711;0;0;0;0;1.712565519;0;0;0;0
201923;AGENT - 018;1056;3.333333333;2.516611478;12.66666667;5.131601439;1692.644504;0;0;0;0;0;5390.112667;2217.943435;9951.812333;4737.26464;0.941646;1;0.101072093;0;0;0;0;0.361573152;0.480964201;1373.368333;563.5528637;0;0;0;0;30.84574927;0;0;0;0
201923;AGENT - 027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201923;AGENT - 028;5863;2;1.732050808;9;3.464101615;851.0142968;0;0;0;0;0;1535.233333;45.09105602;4259.566667;896.1053528;1;1;0;0;0;0;0;0.631200877;0.700186994;1797.583333;754.1637891;0;0;0;0;19.54108603;0;0;0;0
201923;AGENT - 029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201924;AGENT - 001;3223;1.666666667;0.577350269;4;3.605551275;851.3696808;0;0;0;0;0;58.3;100.9785621;1044.633333;948.2614636;1;1;0;0;0;0;0;0.972236773;1;537.1666667;373.2848555;0;0;0;0;11.9548001;0;0;0;0
201924;AGENT - 002;4356;1.333333333;1.527525232;4;5.291502622;1376.187487;0;0;0;0;0;23.46666667;40.64545895;1057.466667;1363.221498;0.666666667;1;0.577350269;0;0;0;0;0.625954198;1;457.1111111;434.7332941;0;0;0;0;148.0116662;0;0;0;0
201924;AGENT - 004;1804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201924;AGENT - 006;2035;4.666666667;0.577350269;12.33333333;4.618802154;1340.436247;0;0;0;0;0;2196.333333;1560.875323;5580.666667;2933.850196;0.988256549;1;0.020340253;0;0;0;0;0.656070324;0.82;697.4;216.6413626;0;0;0;0;15.45418607;0;0;0;0
201924;AGENT - 010;2761;0.333333333;0.577350269;0.666666667;1.154700538;292.1392362;0;0;0;0;0;0;0;168.6666667;292.1392362;0.333333333;1;0.577350269;0;0;0;0;0.333333333;1;168.6666667;292.1392362;0;0;0;0;146.0696181;0;0;0;0
201924;AGENT - 012;1243;1;1.732050808;2.666666667;4.618802154;1174.907798;0;0;0;0;0;8.8;15.24204711;687.1333333;1190.149845;0.333333333;1;0.577350269;0;0;0;0;0.32906439;0.98719317;226.1111111;391.6359326;0;0;0;0;146.8634747;0;0;0;0
201924;AGENT - 015;264;1.666666667;0.577350269;8;1;304.8409421;0;0;0;0;0;29.33333333;50.80682369;2152.333333;333.162623;1;1;0;0;0;0;0;0.987711214;1;1356.666667;358.8231923;0;0;0;0;19.17974762;0;0;0;0
201924;AGENT - 018;4249.08;3.666666667;2.516611478;13;5.567764363;2560.365542;0;0;0;0;0;3922.063333;1536.213596;8556.106667;3307.529864;0.941646;1;0.101072093;0;0;0;0;0.513520653;0.693649582;1398.500278;582.9156426;0;0;0;0;65.83444681;0;0;0;0
201924;AGENT - 027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201924;AGENT - 028;4521;2;1.732050808;10;5.196152423;1435.292769;0;0;0;0;0;1591.333333;142.2591063;4653;1577.551876;1;1;0;0;0;0;0;0.640754584;0.728848114;1881.916667;608.094171;0;0;0;0;13.89249085;0;0;0;0
201924;AGENT - 029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201925;AGENT - 001;1463;2.666666667;1.154700538;7;3.605551275;828.3177732;0;0;0;0;0;58.3;100.9785621;1748.633333;858.6909824;1;1;0;0;0;0;0;0.972236773;1;647.1666667;292.3979879;0;0;0;0;10.24714165;0;0;0;0
201925;AGENT - 002;4807;1.333333333;1.527525232;3.333333333;4.163331999;1022.526772;0;0;0;0;0;80.66666667;86.25945359;905.6666667;1107.634639;0.666666667;1;0.577350269;0;0;0;0;0.599232719;0.91983556;387.4444444;343.8530586;0;0;0;0;144.1259757;0;0;0;0
201925;AGENT - 004;1540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201925;AGENT - 006;2772;4.666666667;0.577350269;15;0;204.4146113;0;0;0;0;0;2940.1;280.7393275;7043.1;437.7349312;0.988256549;1;0.020340253;0;0;0;0;0.583122582;0.601156771;877.0666667;104.7101396;0;0;0;0;13.62764076;0;0;0;0
201925;AGENT - 010;2002;0.666666667;1.154700538;1.333333333;2.309401077;647.787002;0;0;0;0;0;65.26666667;113.0451827;439.2666667;760.8321847;0.333333333;1;0.577350269;0;0;0;0;0.283806344;0.851419032;187;323.893501;0;0;0;0;161.9467505;0;0;0;0
201925;AGENT - 012;0;3;3;9;9.539392014;2401.386752;0;0;0;0;0;55.36666667;74.21807956;2328.7;2473.207329;0.666666667;1;0.577350269;0;0;0;0;0.652941987;0.98719317;491.9444444;430.1827239;0;0;0;0;146.1377787;0;0;0;0
201925;AGENT - 015;968;2;1;8.666666667;2.081665999;1117.623819;0;0;0;0;0;132;228.6307066;2794;1340.872477;1;1;0;0;0;0;0;0.969387755;1;1408.611111;323.3655625;0;0;0;0;52.44049207;0;0;0;0
201925;AGENT - 018;5098.83;3.333333333;2.081665999;16.66666667;9.073771726;3176.275397;0;0;0;0;0;3353.21;550.9307209;9559.923333;4609.14776;1;1;0;0;0;0;0;0.591449174;0.714749766;1823.0135;153.532975;0;0;0;0;81.65782073;0;0;0;0
201925;AGENT - 027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201925;AGENT - 028;4081;3.333333333;2.081665999;14.66666667;7.094598885;1855.883976;0;0;0;0;0;3559.453333;3340.027229;7831.12;4909.797861;1;1;0;0;0;0;0;0.589053763;0.728848114;1528.45;610.1686714;0;0;0;0;20.04898522;0;0;0;0
201925;AGENT - 029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201926;AGENT - 001;759;3;1;10.66666667;3.055050463;658.9908952;0;0;0;0;0;58.3;100.9785621;2566.3;585.2341155;1;1;0;0;0;0;0;0.972236773;1;876.9444444;251.3361148;0;0;0;0;5.355408052;0;0;0;0
201926;AGENT - 002;5191.99;3.333333333;2.516611478;9.333333333;8.082903769;1943.392137;0;0;0;0;0;1086.616667;1673.262383;3363.616667;3559.938054;1;1;0;0;0;0;0;0.796144779;0.91983556;629.4444444;112.4378017;0;0;0;0;5.556996341;0;0;0;0
201926;AGENT - 004;1540;0.666666667;1.154700538;2.666666667;4.618802154;1041.539886;0;0;0;0;0;49.86666667;86.37160027;651.2;1127.911486;0.333333333;1;0.577350269;0;0;0;0;0.307807808;0.923423423;300.6666667;520.7699428;0;0;0;0;130.1924857;0;0;0;0
201926;AGENT - 006;3773;4;1;12.66666667;4.041451884;1217.890937;0;0;0;0;0;2654.466667;502.7008487;6082.8;1687.201621;1;1;0;0;0;0;0;0.553542795;0.601156771;842.1111111;156.4396701;0;0;0;0;16.21101092;0;0;0;0
201926;AGENT - 010;1452;2.333333333;2.516611478;4.666666667;5.033222957;1388.543962;0;0;0;0;0;551.5;791.7343557;1845.833333;2158.83798;0.666666667;1;0.577350269;0;0;0;0;0.501910317;0.851419032;371.0666667;321.383281;0;0;0;0;160.6916405;0;0;0;0
201926;AGENT - 012;2684;3.666666667;2.081665999;10.66666667;7.371114796;1859.010848;0;0;0;0;0;85.06666667;56.75758393;2772.733333;1898.99711;1;1;0;0;0;0;0;0.963979696;0.98719317;699.1111111;89.82086081;0;0;0;0;2.894748903;0;0;0;0
201926;AGENT - 015;1012;2;1;6.666666667;5.131601439;1829.982605;0;0;0;0;0;176;201.6333306;2335.666667;1958.257474;1;1;0;0;0;0;0;0.858276644;1;906.2777778;561.6596521;0;0;0;0;47.81872236;0;0;0;0
201926;AGENT - 018;3798.08;4.333333333;0.577350269;18.33333333;6.506407099;2912.774874;0;0;0;0;0;2938.256667;1102.745907;9977.413333;3973.542901;1;1;0;0;0;0;0;0.703988377;0.714749766;1593.186833;480.7993579;0;0;0;0;23.04669816;0;0;0;0
201926;AGENT - 027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201926;AGENT - 028;2233;4;1;17.66666667;2.886751346;724.4427744;0;0;0;0;0;5363.306667;3134.066608;10397.64;3519.134111;1;1;0;0;0;0;0;0.521861663;0.728848114;1286.45;191.0353567;0;0;0;0;8.291360247;0;0;0;0
201926;AGENT - 029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201927;AGENT - 001;0;3;1;10;4;880.2062258;0;0;0;0;0;0;0;2354;880.2062258;1;1;0;0;0;0;0;1;1;799.9444444;247.3732186;0;0;0;0;6.81764473;0;0;0;0
201927;AGENT - 002;4029.14;5;1.732050808;14.66666667;5.773502692;1525.090926;0;0;0;0;0;2161.316667;1728.688265;5871.983333;3251.889422;1;1;0;0;0;0;0;0.701306218;0.91983556;727.8333333;72.43406964;0;0;0;0;13.43431331;0;0;0;0
201927;AGENT - 004;1540;1;1;5;4.358898944;974.3127492;0;0;0;0;0;49.86666667;86.37160027;1164.533333;1029.49971;0.666666667;1;0.577350269;0;0;0;0;0.641141141;1;814;773.7622374;0;0;0;0;128.6341712;0;0;0;0
201927;AGENT - 006;3278;4.666666667;2.081665999;11.33333333;3.511884584;971.2653259;0;0;0;0;0;1838.633333;993.5808439;4760.966667;1620.586219;1;1;0;0;0;0;0;0.626259303;0.793201133;688.1111111;297.1206888;0;0;0;0;6.354542339;0;0;0;0
201927;AGENT - 010;264;2.666666667;2.081665999;7;3;820.2440694;0;0;0;0;0;1104.406667;793.2065028;3066.073333;1539.62963;1;1;0;0;0;0;0;0.684205967;0.851419032;1038.4;834.5136787;0;0;0;0;4.960174728;0;0;0;0
201927;AGENT - 012;1958;2.666666667;3.055050463;8;9.848857802;2482.84239;0;0;0;0;0;76.26666667;70.72865991;2085.6;2547.349448;0.666666667;1;0.577350269;0;0;0;0;0.634915306;0.97163279;473;418.9758346;0;0;0;0;144.4742868;0;0;0;0
201927;AGENT - 015;242;2;1;6;5;1937.499419;0;0;0;0;0;176;201.6333306;1892;2115.2059;1;1;0;0;0;0;0;0.858276644;1;684.4444444;548.8417434;0;0;0;0;97.38202739;0;0;0;0
201927;AGENT - 018;726.88;4.333333333;0.577350269;16;7.810249676;2131.599922;0;0;0;0;0;2322.243333;1474.937294;8770.26;4518.221289;1;1;0;0;0;0;0;0.7431555;0.811150953;1445.401833;491.2483995;0;0;0;0;54.96421766;0;0;0;0
201927;AGENT - 027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201927;AGENT - 028;3289;3.333333333;1.527525232;17;3.605551275;928.2679211;0;0;0;0;0;7085.026667;284.5182127;11906.69333;1206.565793;1;1;0;0;0;0;0;0.402559174;0.441605356;1573.366667;437.7396525;0;0;0;0;6.360998706;0;0;0;0
201927;AGENT - 029;660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201928;AGENT - 001;4114;2;1;7.666666667;5.686240703;1269.154049;0;0;0;0;0;0;0;1815;1269.154049;1;1;0;0;0;0;0;1;1;854.9444444;190.4932438;0;0;0;0;11.46512837;0;0;0;0
201928;AGENT - 002;3212;6.333333333;0.577350269;20.66666667;4.618802154;418.4291219;0;0;0;0;0;3447.23;522.7550523;8232.226667;930.6517521;1;1;0;0;0;0;0;0.582374811;0.593346911;756.2931746;39.64777658;0;0;0;0;34.04803768;0;0;0;0
201928;AGENT - 004;2860;1.333333333;0.577350269;7.333333333;0.577350269;152.4204711;0;0;0;0;0;49.86666667;86.37160027;1677.866667;238.7920713;1;1;0;0;0;0;0;0.974474474;1;1327.333333;368.3494717;0;0;0;0;3.175426481;0;0;0;0
201928;AGENT - 006;528;5.666666667;2.309401077;11.66666667;4.041451884;872.3353713;0;0;0;0;0;1668.333333;819.3164;4528.333333;1230.470017;1;1;0;0;0;0;0;0.639421216;0.793201133;537.7777778;141.1706349;0;0;0;0;10.10150309;0;0;0;0
201928;AGENT - 010;3300;2.333333333;2.309401077;7.666666667;2.081665999;657.2749298;0;0;0;0;0;1039.14;905.4617357;3110.806667;1463.504126;1;1;0;0;0;0;0;0.733732956;1;1335.4;731.8993647;0;0;0;0;23.08253308;0;0;0;0
201928;AGENT - 012;2348.5;1.666666667;1.527525232;5.333333333;5.507570547;1343.216662;0;0;0;0;0;45.1;44.56018402;1354.1;1365.232951;0.666666667;1;0.577350269;0;0;0;0;0.638730431;0.983078163;505.3888889;458.4958601;0;0;0;0;142.2199705;0;0;0;0
201928;AGENT - 015;1056;1.666666667;0.577350269;3.666666667;2.516611478;419.7332486;0;0;0;0;0;44;76.21023553;792;343.6509857;1;1;0;0;0;0;0;0.888888889;1;418;133.8207757;0;0;0;0;56.36816806;0;0;0;0
201928;AGENT - 018;7637.63;3.333333333;1.154700538;10.66666667;1.527525232;660.482983;0;0;0;0;0;1300.15;444.5078299;5682.146667;841.3122528;1;1;0;0;0;0;0;0.773065095;0.811150953;1412.005833;434.9530233;0;0;0;0;55.24806442;0;0;0;0
201928;AGENT - 027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201928;AGENT - 028;2233;2;1;12.33333333;4.725815626;1214.059856;0;0;0;0;0;5116.906667;3124.365623;8728.573333;4323.926371;1;1;0;0;0;0;0;0.454259996;0.596707819;1926.833333;376.1104669;0;0;0;0;18.99043756;0;0;0;0
201928;AGENT - 029;3212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201929;AGENT - 001;1232;1;1;3;3;731.6722855;0;0;0;0;0;0;0;740.6666667;731.6722855;0.666666667;1;0.577350269;0;0;0;0;0.666666667;1;496.8333333;430.4899341;0;0;0;0;143.4966447;0;0;0;0
201929;AGENT - 002;6116;6;1;20.66666667;4.618802154;592.3827032;0;0;0;0;0;3468.313333;497.4415348;8144.356667;1056.197315;1;1;0;0;0;0;0;0.574351827;0.593346911;782.9025079;35.74734265;0;0;0;0;34.1285083;0;0;0;0
201929;AGENT - 004;2200;1;0;7;0;0;0;0;0;0;0;0;0;1540;0;1;1;0;0;0;0;0;1;1;1540;0;0;0;0;0;0;0;0;0;0
201929;AGENT - 006;2376;6;1.732050808;12.33333333;3.214550254;500.5100732;0;0;0;0;0;1304.6;724.7347308;4578.933333;1213.273738;1;1;0;0;0;0;0;0.728979808;0.793201133;584.8333333;215.4381195;0;0;0;0;49.10766287;0;0;0;0
201929;AGENT - 010;1694;1;0;4.666666667;3.214550254;888.302501;0;0;0;0;0;703.24;857.646065;1942.573333;1532.910052;1;1;0;0;0;0;0;0.638705907;1;1239.333333;888.302501;0;0;0;0;22;0;0;0;0
201929;AGENT - 012;1056;2;1.732050808;6.333333333;5.686240703;1388.32609;0;0;0;0;0;28.6;24.98719672;1575.933333;1413.099463;0.666666667;1;0.577350269;0;0;0;0;0.654418125;0.983078163;515.7777778;462.7753635;0;0;0;0;141.0904704;0;0;0;0
201929;AGENT - 015;1001;1.666666667;0.577350269;3.666666667;2.516611478;432.4180076;0;0;0;0;0;0;0;740.6666667;432.4180076;1;1;0;0;0;0;0;1;1;410.6666667;146.4832186;0;0;0;0;50.05145501;0;0;0;0
201929;AGENT - 018;7395.08;2.333333333;1.527525232;7.333333333;4.725815626;2244.926384;0;0;0;0;0;841.2866667;393.1406822;4049.216667;2637.673851;1;1;0;0;0;0;0;0.750976826;0.811150953;1300.209167;586.4959656;0;0;0;0;50.286389;0;0;0;0
201929;AGENT - 027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201929;AGENT - 028;2233;1.666666667;0.577350269;10.66666667;3.511884584;927.1375303;0;0;0;0;0;3582.92;2918.860212;6783.92;3769.979647;1;1;0;0;0;0;0;0.518050993;0.596707819;1972.666667;300.0568002;0;0;0;0;14.21560176;0;0;0;0
201929;AGENT - 029;3573.9;0.666666667;1.154700538;1;1.732050808;381.0511777;0;0;0;0;0;36.66666667;63.50852961;256.6666667;444.5597073;0.333333333;1;0.577350269;0;0;0;0;0.285714286;0.857142857;110;190.5255888;0;0;0;0;127.0170592;0;0;0;0
201930;AGENT - 001;2134;2;2.645751311;6.666666667;9.073771726;2189.257941;0;0;0;0;0;0;0;1624.333333;2189.257941;0.666666667;1;0.577350269;0;0;0;0;0.666666667;1;527.2666667;457.7392416;0;0;0;0;143;0;0;0;0
201930;AGENT - 002;6952;5;2;19;6.557438524;995.0124205;0;0;0;0;0;3096.146667;925.7617137;7240.523333;1918.98481;1;1;0;0;0;0;0;0.575208979;0.595918367;872.7358413;174.3850527;0;0;0;0;23.69396711;0;0;0;0
201930;AGENT - 004;1540;1.333333333;0.577350269;9;3.464101615;762.1023553;0;0;0;0;0;0;0;1980;762.1023553;1;1;0;0;0;0;0;1;1;1503.333333;63.50852961;0;0;0;0;0;0;0;0;0
201930;AGENT - 006;528;4.333333333;2.516611478;9.333333333;7.023769169;1748.215757;0;0;0;0;0;1063.7;1058.242879;3590.033333;2760.869034;1;1;0;0;0;0;0;0.797912763;1;540.8333333;277.7545379;0;0;0;0;47.12868078;0;0;0;0
201930;AGENT - 010;5005;2;1.732050808;6.666666667;6.027713773;1529.909801;0;0;0;0;0;1419;2079.465556;3091;3496.564171;1;1;0;0;0;0;0;0.611209018;1;847;594.305477;0;0;0;0;11.01084278;0;0;0;0
201930;AGENT - 012;5412;3;0;9.666666667;1.527525232;363.3470563;0;0;0;0;0;172.3333333;224.2093962;2502.5;437.9561279;1;1;0;0;0;0;0;0.93604324;0.983078163;776.7222222;121.1156854;0;0;0;0;5.512032293;0;0;0;0
201930;AGENT - 015;878.9;1.333333333;0.577350269;3;1.732050808;457.790345;0;0;0;0;0;0;0;770;457.790345;1;1;0;0;0;0;0;1;1;601.3333333;415.2894573;0;0;0;0;11;0;0;0;0
201930;AGENT - 018;6097.63;3;2.645751311;10;8.544003745;3208.008953;0;0;0;0;0;789.1833333;329.6230408;4843.38;3765.412709;0.978324428;1;0.037543192;0;0;0;0;0.774289097;0.881087766;1272.027778;590.3525276;0;0;0;0;30.86413765;0;0;0;0
201930;AGENT - 027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
201930;AGENT - 028;2233;1.333333333;0.577350269;8.333333333;2.309401077;609.6818843;0;0;0;0;0;1779.066667;467.4227779;4364.066667;1077.104662;1;1;0;0;0;0;0;0.593306716;0.596707819;2036.833333;339.7706334;0;0;0;0;11.54700538;0;0;0;0
201930;AGENT - 029;2181.85;1.333333333;1.154700538;2.666666667;2.516611478;1696.331729;0;0;0;0;0;73.33333333;63.50852961;1364;1738.835242;0.666666667;1;0.577350269;0;0;0;0;0.608010091;0.966887417;645.3333333;848.1658643;0;0;0;0;127.0170592;0;0;0;0
201931;AGENT - 001;1254;2.666666667;2.516611478;7.333333333;8.736894948;2111.427006;0;0;0;0;0;0;0;1782;2111.427006;0.666666667;1;0.577350269;0;0;0;0;0.666666667;1;411.1555556;411.4002179;0;0;0;0;141.0060992;0;0;0;0
201931;AGENT - 002;1287;5.333333333;2.516611478;18.33333333;5.507570547;1497.549022;0;0;0;0;0;2178.366667;902.5500559;6630.746667;1083.714166;1;1;0;0;0;0;0;0.663322183;0.827380952;880.3315556;166.1252292;0;0;0;0;16.12752666;0;0;0;0
201931;AGENT - 004;1540;1.666666667;0.577350269;10;3;660;0;0;0;0;0;0;0;2200;660;1;1;0;0;0;0;0;1;1;1356.666667;228.9832599;0;0;0;0;0;0;0;0;0
